Gene	GFP-1	GFP-2	GFP-3	GFP-4	GFP-5	GFP-6	GFP-7	GFP-8	GFP-9	GFP-10	GFP-11	GFP-12	HER2-1	HER2-2	HER2-3	HER2-5	HER2-6
YBX2	6.4683	4.0816	11.0585	3.8412	6.2565	1.6351	7.3892	4.1899	5.9880	5.5730	5.5730	1.5699	4.2194	0.0000	5.0774	4.3668	5.9524
FBXL5	954.7219	882.9932	775.6714	816.9014	955.1616	827.3686	875.6158	858.9385	861.0778	898.6416	898.6416	849.2936	1060.1266	702.4793	1025.6410	847.1616	1007.4405
MC1R	65.9767	46.1905	63.1912	55.4673	65.3285	58.8642	42.1675	31.8436	72.4910	63.8662	63.8662	51.6641	43.2489	0.0000	56.6235	0.0000	28.1399
RAPGEFL1	1043.9845	782.3129	938.3886	1029.4494	1175.1825	1035.0283	775.8621	818.4358	747.3054	684.0822	684.0822	726.8446	585.4430	570.2479	670.2209	502.1834	656.2500
ZMYM2	2227.6843	2447.6190	2494.4708	2496.7990	2215.8498	2315.3239	2370.6897	2324.0223	2368.8623	2251.4803	2251.4803	2017.2684	2392.4051	2371.9008	2187.3572	2257.6419	2063.9881
BIRC2	1708.9263	1752.3810	1644.5498	1805.3777	1631.9082	1720.1418	1663.7931	1775.1397	1668.2635	1482.4103	1482.4103	1524.3328	2010.5485	909.0909	1699.9238	886.4629	1540.1786
COX11	480.2329	478.8435	469.7946	486.1588	465.0574	436.4451	390.0493	502.7095	450.5988	444.0683	444.0683	451.3972	443.7553	145.7851	408.3676	201.1354	436.5625
WHSC1	637.7749	670.7483	582.9384	656.8502	568.3003	570.6554	756.1576	766.7598	689.8204	693.8349	693.8349	640.5024	714.1350	520.6612	740.2894	554.5852	730.6548
TSPAN3	2685.6404	2655.7823	2680.8847	2713.1882	2782.0647	2689.7654	2618.2266	2668.9944	2524.5509	2484.1519	2484.1519	2728.4144	2892.4051	2066.1157	2917.4917	2135.3712	2574.4048
PLOD1	6983.1824	7646.2585	7636.6509	7194.6223	6347.2367	6128.4138	7943.3498	7466.4804	8232.3353	8574.0160	8574.0160	6949.7645	8715.1899	10247.9339	8094.4402	9947.5983	7535.7143
FIP1L1	734.9418	789.4150	704.5814	744.6351	723.0970	750.8288	794.3350	709.4972	760.5269	732.8457	732.8457	781.6484	811.8671	1231.4050	693.9223	1344.9782	827.6190
SAE1	1150.0647	1175.5102	995.2607	1056.3380	1210.6361	1026.8527	1030.7882	1046.0894	1099.4012	1042.1456	1042.1456	1144.4270	959.9156	975.2066	1038.8423	1131.0044	1065.4762
TBC1D13	470.8926	400.0000	385.4660	416.1332	479.6663	425.1301	396.5517	420.3911	417.9641	395.6809	395.6809	0.0000	344.9367	190.0826	404.1635	248.9083	388.3929
HMGCS1	7472.1863	10013.6054	8102.6856	8997.4392	6665.2763	7053.8893	9795.5665	10844.9721	10013.1737	9830.7210	9830.7210	8659.3407	10412.4473	7925.6198	8395.0241	8266.3755	10113.0952
NCR3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PILRB	1320.4916	1278.9116	1238.5150	1290.4353	1155.8916	1210.9994	1454.0271	1474.4832	1670.6587	1309.2581	1309.2581	783.0298	1084.0084	1264.4628	1049.5760	1004.3668	1103.8095
ZBTB26	87.9690	85.7143	67.9305	83.2266	72.9927	52.3237	100.9852	86.5922	80.2395	96.1338	96.1338	0.0000	87.5527	0.0000	74.1305	4.3668	83.3333
ZNF267	472.1863	521.0884	511.8483	490.3969	474.4526	454.5622	459.3596	497.2067	530.5389	444.4444	444.4444	469.3878	529.5359	355.3719	470.1701	436.6812	394.3452
INPP4A	595.0841	614.9660	658.7678	591.5493	545.3597	541.2233	634.2365	571.2291	677.8443	631.1390	631.1390	546.3108	582.2785	413.2231	556.4864	371.1790	532.7381
ZBBX	1.2937	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CCHCR1	153.9457	163.2653	191.1532	185.6594	176.2252	143.8902	145.3202	152.2346	170.0599	165.7959	165.7959	145.9969	174.0506	206.6116	156.3849	218.3406	157.7381
INSL5	0.0000	0.0000	0.0000	0.0000	1.0428	0.0000	0.0000	1.3966	0.0000	1.3932	1.3932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ECHDC3	55.6274	70.7483	67.9305	56.3380	70.9072	58.8642	68.9655	67.0391	58.6826	91.9540	91.9540	62.7943	68.5654	24.7934	49.7588	52.4017	62.5000
TRIP13	168.1759	201.3605	162.7172	163.8924	148.0709	156.9711	193.3498	215.0838	178.4431	203.4134	203.4134	185.2433	204.6414	165.2893	192.9424	288.2096	235.1190
NDUFC2	923.6740	917.0068	949.4471	967.9898	1047.9666	982.7046	890.3941	877.0950	877.8443	894.4619	894.4619	1017.2684	906.1181	661.1570	948.4641	676.8559	938.9881
OR6F1	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ZNF507	496.7658	492.5170	489.7314	499.3598	442.1272	515.0615	513.5468	562.8492	524.5509	483.4552	483.4552	491.3658	526.3713	140.4959	514.8515	96.0699	436.0119
STX3	954.7219	889.7959	853.0806	916.7734	996.8717	967.9885	854.6798	833.7989	829.9401	888.8889	888.8889	792.7786	810.1266	661.1570	905.8137	711.7904	907.7381
OR8H2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LDLRAD2	74.5278	30.7619	85.9716	50.4353	52.8676	24.3142	62.6108	54.7346	84.1198	49.7806	49.7806	40.8006	78.1646	0.0000	55.6791	0.0000	71.1756
OR2A25	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ANKRD16	69.8577	103.9184	56.2401	63.4827	90.7195	40.8779	80.0493	58.6592	100.9222	82.2013	82.2013	103.6107	57.3840	57.8512	69.3476	61.1354	80.3571
LOC116437	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
C12orf61	1.2937	5.4422	1.5798	6.4020	4.1710	3.2702	6.1576	8.3799	7.1856	12.5392	12.5392	4.7096	5.2743	0.0000	10.1549	0.0000	11.9048
NEUROD6	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DPPA3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
OR2G3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
C9orf100	54.8771	53.6327	53.4439	62.5352	46.0063	42.9381	74.9015	51.3547	72.4790	49.3626	49.3626	0.0000	46.6350	16.5289	52.7240	54.4978	65.7292
NPC2	6882.2768	6397.2789	6434.4392	6562.0999	7264.8592	6344.2491	6568.9655	5534.9162	6453.8922	5708.1156	5708.1156	6153.8462	5568.5654	6438.0165	5631.8863	7283.8428	5581.8452
GRAMD3	1298.8357	1277.5510	1210.1106	1238.1562	1279.4578	1290.1063	1383.0049	1215.0838	1329.3413	1327.7604	1327.7604	1274.7253	1172.9958	1404.9587	1194.2117	1506.5502	1218.7500
HMGA1	2009.4308	1669.7959	1519.9368	1828.4379	2161.8144	1928.8806	1647.4507	1506.3966	1526.4910	1700.4946	1700.4946	2007.1272	1815.1160	2116.4463	2179.2232	2690.8734	2391.1905
ADRA1A	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.3668	0.0000
TMEM14C	1125.4851	1112.9252	1085.3081	1096.0307	1210.6361	1195.2696	1004.9261	900.8380	998.8024	907.0010	907.0010	1122.4490	924.0506	851.2397	986.0371	1030.5677	995.5357
TRAF7	2299.5990	2233.8776	2127.2196	2344.7887	2503.7643	2130.9809	2350.7635	2221.3827	2375.8084	2341.6231	2341.6231	2305.5573	2089.5359	2917.3554	2391.8558	3117.9039	2450.4911
SNORD114-18	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EIF3K	1228.9780	1195.9184	1078.9889	1220.2305	1392.0751	1172.3780	1240.1478	1157.8212	1135.3293	1238.5928	1238.5928	1163.2653	1193.0380	2570.2479	1170.8555	2746.7249	1227.6786
CTCF	1038.8098	1152.3810	1045.8136	1085.7875	1122.0021	1102.0680	1199.5074	1086.5922	1183.2335	1103.4483	1103.4483	1040.8163	1178.2700	768.5950	1052.0437	781.6594	1111.6071
MME	144.8900	198.6395	159.5577	166.4533	187.6955	148.7955	169.9507	143.8547	172.4551	135.1445	135.1445	145.9969	167.7215	107.4380	145.2145	117.9039	89.2857
SNORD26	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KLRC4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PLA2G4A	1752.9107	2379.5918	2157.9779	2166.4533	1633.9937	1618.7646	2066.5025	2428.7709	2192.8144	1889.2372	1889.2372	2021.9780	1982.0675	2289.2562	1829.9061	2388.6463	1867.5595
LOC151300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
POLR2A	8266.4942	8708.8435	8696.6825	8411.0115	7996.8717	8149.4169	8991.3793	8160.6145	9091.0180	8757.9241	8757.9241	7679.7488	7256.3291	6859.5041	7798.9337	7082.9694	7562.5000
SH3PXD2A	11021.9922	11519.7279	10581.3586	11297.0551	10683.0031	10265.2567	12411.3300	10958.1006	11956.8862	11976.3149	11976.3149	10769.2308	13623.4177	2553.7190	12964.7119	3052.4017	12937.5000
PNMT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ZNF530	52.5356	59.8639	63.1912	60.1793	61.9812	67.0397	54.7044	79.6089	83.4611	71.2365	71.2365	36.1068	50.8228	16.5289	50.3173	69.8690	56.5476
VAPA	2014.2303	1955.1020	1780.4107	1987.1959	2153.2847	2060.2458	1725.3695	1761.1732	1704.1916	1628.7008	1628.7008	1943.4851	1773.2068	1438.0165	1946.6870	1720.5240	1889.8810
SNORD102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PRPF38B	1337.6455	1643.5374	1467.6145	1504.4814	1395.2033	1350.6056	1584.9754	1671.7877	1726.9461	1384.8833	1384.8833	1367.3469	1474.6835	413.2231	1323.1785	475.9825	1415.1786
C1orf59	60.8021	69.3878	71.0900	65.3009	60.4797	75.2153	59.1133	69.8324	51.4970	61.3027	61.3027	58.0848	61.1814	57.8512	55.8517	56.7686	28.2738
PRTG	3.8810	2.7211	7.8989	3.8412	2.0855	3.2702	9.8522	2.7933	7.1856	4.1797	4.1797	1.5699	9.4937	8.2645	2.0310	0.0000	1.4881
PNP	1771.0220	1612.2449	1492.8910	1663.2522	1854.0146	1653.1020	1507.3892	1508.3799	1528.1437	1489.3765	1489.3765	1536.8917	1798.5232	1438.0165	1852.2468	1633.1878	2001.4881
UBE2V1	1852.1475	1206.1224	1432.7804	1707.5800	1988.9051	1886.1224	1132.6478	1470.1955	1637.9042	1348.0181	1348.0181	1504.0345	1587.2363	562.5620	1727.3927	635.4585	1584.9405
TMEM50B	695.9897	643.5374	687.2038	681.1780	657.9771	604.9928	677.3399	635.4749	725.7485	592.1282	592.1282	566.7190	728.9030	603.3058	704.7474	659.3886	663.6905
PSG11	0.0000	0.0000	0.0000	0.0000	0.0000	3.2702	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
C16orf5	1062.0957	1118.3673	886.2559	939.8207	1080.2920	953.2725	1130.5419	944.1341	1089.8204	1012.8875	1012.8875	1004.7096	648.7342	190.0826	869.2562	240.1747	770.8333
C15orf2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TRIT1	369.9871	387.7551	334.9131	390.5250	343.0657	364.6308	362.0690	372.9050	394.0120	390.1080	390.1080	351.6484	343.8819	438.0165	339.1724	331.8777	299.1071
FAM120C	104.7865	148.2993	159.5577	140.8451	118.8738	109.5528	141.6256	134.0782	137.7246	151.8635	151.8635	0.0000	143.4599	33.0579	116.7809	74.2358	113.0952
LOC729020	25.8732	34.0136	26.8562	30.7298	35.4536	17.9863	38.1773	32.1229	25.1497	48.7635	48.7635	29.8273	31.6456	16.5289	31.4801	39.3013	34.2262
OR10H3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ZBTB7A	1056.9211	997.2789	1071.0900	1193.3419	1396.2461	1293.3766	1114.5320	1107.5419	1067.0659	1284.5698	1284.5698	1328.1005	1037.9747	90.9091	1330.2869	113.5371	1346.7262
SH3RF1	970.2458	1059.8639	1063.1912	1049.9360	980.1877	1012.1366	1044.3350	1000.0000	1131.7365	1078.3699	1078.3699	1072.2135	1246.8354	495.8678	1186.0878	545.8515	1151.7857
LRRC37A2	160.4916	198.8163	168.7678	149.9360	153.2742	149.2207	154.8276	171.8855	188.3832	170.8673	170.8673	168.0848	165.3903	38.8430	154.1914	90.0000	107.7976
KRTAP4-8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PLCG1	2994.8254	3025.8503	2987.3618	3037.1319	2902.9927	2779.6804	3205.6650	3036.2849	3268.2635	3111.1111	3111.1111	2552.5903	2882.9114	3900.8264	2822.9906	3567.6856	2781.2500
GLIPR1	7872.7038	9157.1429	7336.3191	7608.0538	6451.3452	6501.3347	9284.3596	8322.4302	8924.1796	7835.5416	7835.5416	8100.6436	9189.6730	4664.7934	8779.4872	5058.3406	8424.6280
PSMD2	8611.9017	9570.0680	8221.1690	8531.3700	8119.9166	8005.5267	9802.9557	8863.1285	9376.0479	9745.7332	9745.7332	9128.7284	9899.7890	15867.7686	9460.2691	16008.7336	10446.4286
CIDEC	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PLDN	909.4437	839.4558	922.5908	870.6786	977.0594	1026.8527	726.6010	913.4078	804.7904	781.6092	781.6092	858.7127	967.2996	297.5207	945.4176	310.0437	886.9048
ANXA2P1	108.6675	73.4694	83.7283	94.7503	105.3180	119.3634	72.6601	68.4358	91.0180	112.8527	112.8527	111.4600	99.1561	123.9669	138.1061	165.9389	132.4405
HOMER3	1608.0207	1667.5646	1627.3934	1710.6274	1923.8790	1883.0483	1598.1650	1603.3520	1566.5629	1942.3197	1942.3197	1906.1224	1438.9030	2925.6198	1832.9525	3650.6550	1949.4345
PI15	274.2561	268.0272	244.8657	243.2778	204.3796	299.2262	312.8079	308.6592	285.0299	253.5702	253.5702	0.0000	318.5654	49.5868	246.7631	48.0349	215.7738
ASGR1	3.8810	2.7211	0.0000	1.2804	0.0000	6.5405	1.2315	0.0000	4.7904	1.3932	1.3932	1.5699	0.0000	8.2645	0.0000	0.0000	0.0000
SCARNA4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KPTN	117.7232	63.9456	105.8452	92.1895	122.0021	104.6474	108.3744	114.5251	107.7844	96.1338	96.1338	98.9011	94.9367	148.7603	91.3938	183.4061	104.1667
LOC100128023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TSEN15	349.2885	317.0068	319.1153	336.7478	329.5099	300.8613	301.7241	300.2793	262.2754	316.2661	316.2661	309.2622	251.0549	123.9669	257.9335	183.4061	250.0000
RUNDC2C	41.7723	27.4286	44.3286	39.4622	29.0407	33.9941	32.5123	55.5307	46.2994	42.0620	42.0620	34.8980	45.5591	23.4711	47.5349	17.6419	52.7232
FOXO3	1288.4864	1232.6531	1312.7962	1332.9065	1359.7497	1321.1735	1219.2118	1303.0726	1277.8443	1253.9185	1253.9185	1251.1774	1237.3418	388.4298	1263.2648	288.2096	1160.7143
PPP2CB	1794.3079	1764.6259	1745.6556	1710.6274	1834.2023	1772.4655	1793.1034	1701.1173	1692.2156	1698.3629	1698.3629	0.0000	1808.0169	1958.6777	1819.7512	2135.3712	1837.7976
ZC4H2	143.5964	145.5782	135.8610	161.3316	181.4390	170.0520	137.9310	159.2179	150.8982	132.3581	132.3581	0.0000	168.7764	33.0579	170.6017	48.0349	148.8095
NOP16	527.8137	574.1497	527.6461	572.3431	530.7612	497.0752	580.0493	555.8659	582.0359	576.8025	576.8025	518.0534	552.7426	884.2975	584.9200	1000.0000	590.7738
HERPUD1	2359.6378	2651.7007	2315.9558	2490.3969	2258.6027	2163.2581	2800.4926	2445.5307	2621.5569	2539.8816	2539.8816	2450.5495	3261.6034	2776.8595	3158.1620	3314.4105	3214.2857
MS4A14	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
FOXRED1	188.8745	194.5578	238.5466	231.7542	199.1658	163.5116	209.3596	243.0168	237.1257	228.4918	228.4918	178.9639	214.1350	330.5785	207.1592	240.1747	215.7738
CELF3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CTLA4	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ARL14	20.6986	24.4898	23.6967	33.2907	31.2826	24.5267	29.5567	16.7598	17.9641	11.1459	11.1459	10.9890	26.3713	0.0000	21.3252	0.0000	14.8810
FHAD1	0.0000	0.0000	0.0000	0.0000	1.0428	1.6351	1.2315	0.0000	0.0000	1.3932	1.3932	0.0000	2.1097	0.0000	1.0155	0.0000	0.0000
GTSF1L	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PEBP1	2514.8771	2379.5918	2312.7962	2508.3227	2768.5089	2470.6599	2362.0690	2448.3240	2292.2156	2439.5681	2439.5681	2656.2009	2424.0506	1322.3140	2544.8083	1742.3581	2522.3214
RBBP9	353.1695	337.4150	353.8705	366.1972	419.1867	389.1575	311.5764	322.6257	285.0299	280.0418	280.0418	334.3799	290.0844	214.8760	299.5684	131.0044	330.3571
PCDH1	1751.6171	1591.8367	2028.4360	1816.9014	2022.9406	1986.6656	1562.8079	1582.4022	1699.4012	1727.6210	1727.6210	1324.9608	2240.5063	165.2893	2149.7842	165.9389	2002.9762
DKFZP686I15217	9.0556	5.4422	7.8989	2.5608	12.5130	6.5405	2.4631	8.3799	7.1856	5.5730	5.5730	6.2794	2.1097	0.0000	1.0155	0.0000	4.4643
IPO11	648.1242	704.7619	685.6240	741.3572	590.1981	618.0738	715.5172	812.7514	692.2156	711.9471	711.9471	698.5871	796.4135	958.6777	695.6080	903.9301	653.2738
PCDHGA2	24.0880	34.6803	30.8373	37.8873	27.3723	59.6981	65.9606	53.5335	33.8683	45.2247	45.2247	52.8100	26.8460	12.5620	28.7789	61.8341	20.0595
FDFT1	6063.3894	6674.8299	5995.2607	6332.9065	6042.7529	5564.2989	7230.2956	7008.3799	6912.5749	6877.0463	6877.0463	0.0000	6589.6624	6305.7851	6314.2930	7270.7424	7119.0476
HBG1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SEPT7L	0.0000	1.3605	3.1596	0.0000	2.0855	3.2702	3.6946	2.7933	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	1.0155	0.0000	0.0000
SLC12A2	1950.8409	2190.4762	2315.9558	2037.1319	1778.9364	1839.5052	2305.4187	2470.6704	2483.8323	2330.8952	2330.8952	1979.5918	2657.1730	2950.4132	2226.9612	2292.5764	1925.5952
TBC1D12	253.5576	254.4218	295.4186	282.9706	252.3462	287.7804	252.4631	252.7933	291.0180	278.6486	278.6486	232.3391	308.0169	198.3471	246.7631	157.2052	288.6905
C1QTNF4	0.0000	1.3605	1.5798	1.2804	0.0000	0.0000	0.0000	0.0000	1.1976	5.5730	5.5730	1.5699	0.0000	0.0000	1.0155	0.0000	1.4881
KCTD8	2.5873	6.8027	6.3191	0.0000	3.1283	4.9053	2.4631	2.7933	2.3952	5.5730	5.5730	10.9890	1.0549	0.0000	3.0465	0.0000	2.9762
P4HA2	3639.0686	3922.4490	4112.1643	3640.2049	3387.9041	3280.0422	3958.1281	3702.5140	3978.4431	3894.1135	3894.1135	3182.1036	4383.9662	5495.8678	3745.1130	5087.3362	3513.3929
SNRNP70	2950.8409	3412.2449	3072.6698	3195.9027	3127.2158	3538.3905	3376.8473	3435.7542	3676.6467	3843.9568	3843.9568	3020.4082	2987.3418	4107.4380	3101.2947	4034.9345	3441.9643
APOL1	124.1915	163.2653	120.0632	137.0038	124.0876	106.2825	141.6256	139.6648	134.1317	128.1783	128.1783	89.4819	107.5949	41.3223	101.5486	8.7336	69.9405
CARD10	1372.6132	1467.2245	1379.1469	1446.8630	1415.9124	1288.4712	1553.2635	1555.0559	1659.0539	1821.2609	1821.2609	1585.5573	1526.4557	2049.5868	1588.2204	1947.5983	1800.5952
CSNK2B	1465.7050	1224.6803	1241.6904	1388.5403	1597.3201	1471.6042	1282.0197	1319.4553	1224.2036	1218.9760	1218.9760	1359.4976	1092.8165	1892.5620	1332.3178	2240.1747	1419.6429
RNF138	346.7012	334.6939	290.6793	332.9065	313.8686	353.1850	301.7241	336.5922	295.8084	280.0418	280.0418	340.6593	277.4262	214.8760	292.4600	305.6769	305.0595
NLRP4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
WDR13	554.9806	544.2177	541.8641	583.8668	648.5923	523.2370	539.4089	541.8994	622.7545	558.6904	558.6904	0.0000	543.2489	685.9504	631.6324	716.1572	614.5833
PLAC8	1.2937	2.7211	0.0000	3.8412	3.1283	0.0000	2.4631	1.3966	2.3952	9.7527	9.7527	3.1397	4.2194	0.0000	1.0155	0.0000	0.0000
RPL3	12939.1979	11798.6395	11472.3539	12620.9987	14939.5203	12598.5668	11008.6207	12106.1453	11270.6587	11683.7339	11683.7339	12119.3093	12089.6624	18669.4215	12512.8205	18965.0655	12867.5595
NHEJ1	168.7322	164.3673	157.7093	154.4814	182.6382	193.1235	183.0419	178.0168	189.0898	171.3689	171.3689	156.9859	142.8376	157.0248	164.5088	159.4760	150.4762
CCDC9	227.6843	231.2925	262.2433	277.8489	263.8165	241.9971	179.8030	251.3966	226.3473	249.3905	249.3905	215.0706	271.0970	330.5785	235.5928	449.7817	238.0952
OXNAD1	122.8978	137.4150	137.4408	128.0410	114.7028	153.7009	113.3005	141.0615	116.1677	118.4256	118.4256	161.6954	143.4599	90.9091	133.0287	122.2707	159.2262
PHC1	153.7257	182.8707	153.8231	169.8720	185.5057	183.7216	169.2980	177.0810	185.3653	149.5228	149.5228	159.9372	162.9641	8.2645	152.5260	45.1965	161.8899
SPANXN5	0.0000	1.3605	0.0000	0.0000	0.0000	1.6351	0.0000	1.3966	0.0000	1.3932	1.3932	0.0000	0.0000	0.0000	0.0000	0.0000	1.4881
GFRA3	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	2.3952	1.3932	1.3932	0.0000	0.0000	0.0000	3.0465	0.0000	1.4881
SLITRK5	0.0000	0.0000	3.1596	0.0000	1.0428	3.2702	3.6946	2.7933	2.3952	1.3932	1.3932	1.5699	1.0549	0.0000	1.0155	0.0000	0.0000
SYPL2	3.8810	1.3605	0.0000	2.5608	0.0000	1.6351	0.0000	0.0000	0.0000	4.1797	4.1797	0.0000	1.0549	0.0000	0.0000	0.0000	0.0000
KRTAP3-3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CPSF4L	1.2937	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SEL1L	3821.4748	4159.1837	4614.5340	4129.3214	3312.8259	3690.4562	4395.3202	4304.4693	4491.0180	4236.8513	4236.8513	3660.9105	5318.5654	2545.4545	4333.0795	2358.0786	3888.3929
DEFA4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TMEM175	289.7801	314.2857	323.8547	307.2983	320.1251	333.5636	314.0394	297.4860	360.4790	334.3783	334.3783	270.0157	281.6456	322.3140	319.8781	410.4803	343.7500
VAT1	3914.6184	3512.9252	3281.2006	3555.6978	4513.0344	4109.0459	3479.0640	3174.5810	3265.8683	3554.1623	3554.1623	3852.4333	3359.7046	1768.5950	3981.7212	1864.6288	4063.9881
LIMS3	0.0000	0.0000	1.7378	0.0000	0.0000	1.7659	0.0000	0.0000	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KIF26A	5.1746	13.6054	7.8989	12.8041	7.2993	9.8107	4.9261	8.3799	14.3713	12.5392	12.5392	9.4192	8.4388	8.2645	13.2013	0.0000	19.3452
KHK	18.1759	18.8571	17.4724	19.8592	17.4661	16.3185	6.2069	20.9358	21.0539	20.0488	20.0488	23.3124	14.8734	24.7934	17.3445	13.1004	27.7827
ADIPOR2	3038.8098	3250.3401	2925.7504	3130.6018	2914.4943	2773.1563	3348.5222	3100.5587	3027.5449	3109.7179	3109.7179	3136.5777	2963.0802	1024.7934	3039.3501	1078.6026	3087.7976
BATF2	11.6429	8.1633	7.8989	8.9629	7.2993	6.5405	7.3892	1.3966	5.9880	8.3595	8.3595	9.4192	5.2743	0.0000	8.1239	0.0000	5.9524
AGXT2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
